url,label,questionnaire,question,study,label_de,url_de
https://github.com/paneldata/gip/raw/master/screenshots/W35/W35_P1.png,image_0,W35,Page 1 Introduction,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/W35_P1.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35001.png,image_0,W35,Page 2,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35001.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35002.png,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35002.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 3,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35003.png,image_0,W35,Page 4,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35003.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35004.png,image_0,W35,Page 5,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35004.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35005.png,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35005.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 6,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35006.png,image_0,W35,Page 7,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35006.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35007.png,image_0,W35,Page 8,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35007.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35008_1.png,image_0,W35,Page 9,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35008_1.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35008_2.png,image_1,W35,Page 9,gip,image_1,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35008_2.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35009_1.png,image_0,W35,Page 10,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35009_1.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35009_2.png,image_1,W35,Page 10,gip,image_1,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35009_2.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35010.png,image_0,W35,Page 11,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35010.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35011.png,image_0,W35,Page 12,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35011.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35012.png,image_0,W35,Page 13,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35012.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35013.png,image_0,W35,Page 14,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35013.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35014.png,image_0,W35,Page 15,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35014.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35015.png,image_0,W35,Page 16,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35015.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35016.png,image_0,W35,Page 17,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35016.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35017.png,image_0,W35,Page 18,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35017.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35018.png,image_0,W35,Page 19,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35018.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35019.png,image_0,W35,Page 20,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35019.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35020.png,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35020.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 21,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35021.png,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35021.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 22,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35022.png,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35022.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/nan,image_0,W35,Page 23,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/nan
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35023.png,image_0,W35,Page 24,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35023.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35024.png,image_0,W35,Page 25,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/RM35024.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35304.png,image_0,W35,Page 26,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35304.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35250.png,image_0,W35,Page 27,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35250.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35252.png,image_0,W35,Page 28,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35252.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35254.png,image_0,W35,Page 29,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35254.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35256.png,image_0,W35,Page 30,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35256.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35258.png,image_0,W35,Page 31,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35258.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35260.png,image_0,W35,Page 32,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35260.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35262.png,image_0,W35,Page 33,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/CE35262.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35030_1.png,image_0,W35,Page 34,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35030_1.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35030_2.png,image_1,W35,Page 34,gip,image_1,https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35030_2.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35031.png,image_0,W35,Page 35,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/ZJ35031.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35001.png,image_0,W35,Page 36,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35001.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35002.png,image_0,W35,Page 37,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35002.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35003.png,image_0,W35,Page 38,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35003.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35004.png,image_0,W35,Page 39,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35004.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35005.png,image_0,W35,Page 40,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35005.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35006.png,image_0,W35,Page 41,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35006.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35007.png,image_0,W35,Page 42,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35007.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35008_TXT.png,image_0,W35,Page 43,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/QE35008_TXT.png
https://github.com/paneldata/gip/raw/master/screenshots/W35/W35_P44.png,image_0,W35,Page 44 0utro,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W35/W35_P44.png
https://github.com/paneldata/gip/raw/master/screenshots/W36/W36_P1.png,image_0,W36,Page 1 Introduction ,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W36/W36_P1.png
https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_1.png,image_0,W36,Page 2,gip,image_0,https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_1.png
https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_2.png,image_1,W36,Page 2,gip,image_1,https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_2.png
https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_3.png,image_2,W36,Page 2,gip,image_2,https://github.com/paneldata/gip/raw/master/screenshots/W36/expCG36098_3.png
